gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,name,year_range,season_type,failedShotsPerGame,savesPerGame,D1,ties,adjWins
80,41,33,0,88,55,3.95,3.675,0.9645,22.9,80,75,349,80.2,33,27.35,0.667,0.386,0.735,0.917,0.589,0.3,0,0,0,0,12,0.866,Chicago Blackhawks,19891990,regular,29.04,23.6851,high,6,44
80,28,38,0,70,43.8,3.6,4.038,0.9197,16.4,58,92,354,75.3,28.275,31.0625,0.485,0.255,0.65,0.696,0.483,0.304,0,0,0,0,12.7,0.87,Detroit Red Wings,19891990,regular,24.684075,27.024375,low,14,35
80,37,34,0,83,51.9,3.688,3.488,0.8302,22.5,79,67,351,80.9,29.1625,29.5,0.61,0.308,0.71,0.833,0.417,0.488,0,0,0,0,12.6,0.882,St. Louis Blues,19891990,regular,25.488025,26.019,low,9,41.5
80,42,23,0,99,61.9,4.35,3.313,1.1898,27.7,99,76,357,79.2,34.35,25.3375,0.61,0.436,0.686,0.738,0.545,0.429,0,0,0,0,12.7,0.869,Calgary Flames,19891990,regular,29.98755,22.0182875,low,15,49.5
80,38,28,0,90,56.3,3.938,3.538,0.9645,20.6,84,82,407,80.3,28.15,29.0625,0.625,0.25,0.743,0.816,0.486,0.41,0,0,0,0,14,0.878,Edmonton Oilers,19891990,regular,24.209,25.516875,high,14,45
80,25,41,0,64,40,3.063,3.825,1.0069,17.1,64,86,374,74.8,28.8375,30.3375,0.514,0.14,0.632,0.81,0.429,0.222,0,0,0,0,10.6,0.874,Vancouver Canucks,19891990,regular,25.780725,26.514975,low,14,32
80,34,39,0,75,46.9,4.225,4.213,1.1852,22.2,76,88,343,76,29.65,31.0375,0.703,0.186,0.71,0.786,0.406,0.435,0,0,0,0,14.2,0.864,Los Angeles Kings,19891990,regular,25.4397,26.8164,high,7,37.5
80,32,33,0,79,49.4,3.4,3.3,1.2314,19.9,69,80,347,79.7,31.1875,27.95,0.625,0.175,0.647,0.852,0.426,0.357,0,0,0,0,10.9,0.882,New Jersey Devils,19901991,regular,27.7880625,24.6519,high,15,39.5
80,25,45,0,60,37.5,2.788,3.625,1.1786,16.1,51,78,317,77.9,27.1,31.1875,0.514,0.156,0.565,0.731,0.333,0.288,0,0,0,0,10.3,0.884,New York Islanders,19901991,regular,24.3087,27.56975,low,10,30
80,36,31,0,85,53.1,3.713,3.313,0.7616,23.6,92,73,389,79.8,30.55,31.875,0.61,0.282,0.636,0.771,0.676,0.3,0,0,0,0,12.2,0.896,New York Rangers,19901991,regular,26.8229,28.56,low,13,42.5
80,33,37,0,76,47.5,3.15,3.338,1,20.1,68,72,338,80.8,28.55,28.675,0.6,0.171,0.667,0.75,0.5,0.27,0,0,0,0,11,0.884,Philadelphia Flyers,19901991,regular,25.4095,25.3487,low,10,38
80,41,33,0,88,55,4.275,3.813,0.7468,22.9,89,73,388,79.2,30.2,34.0375,0.649,0.395,0.714,0.861,0.655,0.404,0,0,0,0,14.2,0.888,Pittsburgh Penguins,19901991,regular,25.9116,30.2253,high,6,44
80,44,24,0,100,62.5,3.738,3.3,0.9206,21.1,74,64,351,82.6,31.4,28,0.704,0.231,0.711,0.878,0.591,0.5,0,0,0,0,11.9,0.882,Boston Bruins,19901991,regular,27.6634,24.696,high,12,50
80,31,30,0,81,50.6,3.65,3.475,0.738,18.2,73,62,400,83.2,30.125,30.4,0.513,0.268,0.708,0.767,0.417,0.368,0,0,0,0,12.1,0.886,Buffalo Sabres,19901991,regular,26.479875,26.9344,low,19,40.5
80,39,30,0,89,55.6,3.413,3.113,1.0547,18.5,66,54,357,80.8,29.8125,28.95,0.692,0.293,0.655,0.966,0.538,0.417,0,0,0,0,11.4,0.892,Montréal Canadiens,19901991,regular,26.413875,25.8234,high,11,44.5
80,23,46,0,57,35.6,3.013,3.975,1.1969,17.6,61,83,346,77.5,29.2875,32.1625,0.341,0.231,0.5,0.727,0.393,0.239,0,0,0,0,10.3,0.876,Toronto Maple Leafs,19901991,regular,26.2708875,28.17435,low,11,28.5
80,37,36,0,81,50.6,3.225,3.225,0.9874,18.8,64,44,340,86,29.625,26.4,0.61,0.308,0.594,0.806,0.577,0.28,0,0,0,0,10.9,0.878,Washington Capitals,19901991,regular,26.395875,23.1792,low,7,40.5
80,49,23,0,106,66.3,3.55,2.638,0.9645,22.1,87,69,393,83.8,32.05,27.675,0.756,0.429,0.833,0.837,0.655,0.565,0,0,0,0,11.1,0.905,Chicago Blackhawks,19901991,regular,28.49245,25.045875,high,8,53
80,34,38,0,76,47.5,3.413,3.725,0.9197,16.4,57,89,347,77.7,28.875,29.4125,0.625,0.225,0.792,0.857,0.576,0.293,0,0,0,0,11.8,0.873,Detroit Red Wings,19901991,regular,25.46775,25.6771125,high,8,38
80,47,22,0,105,65.6,3.875,3.125,0.8302,20.1,70,55,348,83.8,31.875,29.3125,0.62,0.533,0.744,0.811,0.688,0.37,0,0,0,0,12.2,0.893,St. Louis Blues,19901991,regular,27.98625,26.1760625,high,11,52.5
80,46,26,0,100,62.5,4.3,3.288,1.1898,23.7,91,77,384,81.7,32.55,27.5,0.606,0.553,0.704,0.775,0.582,0.591,0,0,0,0,13.2,0.88,Calgary Flames,19901991,regular,28.2534,24.2,low,8,50
80,37,37,0,80,50,3.4,3.4,0.9645,17.4,63,80,361,79.4,27.5875,30.35,0.676,0.279,0.724,0.813,0.484,0.468,0,0,0,0,12.3,0.888,Edmonton Oilers,19901991,regular,24.1942375,26.9508,high,6,40
80,28,43,0,65,40.6,3.038,3.938,1.0069,16.6,65,76,391,77.6,29.975,29.6375,0.556,0.182,0.591,0.765,0.4,0.351,0,0,0,0,10.1,0.867,Vancouver Canucks,19901991,regular,26.947525,25.6957125,low,9,32.5
80,46,24,0,102,63.8,4.25,3.175,1.1852,20.5,80,63,391,83,30.125,30.15,0.66,0.407,0.703,0.867,0.475,0.676,0,0,0,0,14.1,0.895,Los Angeles Kings,19901991,regular,25.877375,26.98425,high,10,51
80,38,31,0,87,54.4,3.613,3.238,1.2314,17.5,59,68,338,81.8,31.1875,28.625,0.711,0.262,0.793,0.805,0.49,0.414,0,0,0,0,11.6,0.887,New Jersey Devils,19911992,regular,27.56975,25.390375,high,11,43.5
80,34,35,0,79,49.4,3.638,3.738,1.1786,22.1,75,90,339,76.5,27.825,32.875,0.647,0.261,0.724,0.758,0.409,0.436,0,0,0,0,13.1,0.886,New York Islanders,19911992,regular,24.179925,29.12725,high,11,39.5
80,50,25,0,105,65.6,4.013,3.075,0.7616,20.9,81,60,387,84.8,32.9125,31.7875,0.66,0.576,0.73,0.833,0.644,0.606,0,0,0,0,12.2,0.903,New York Rangers,19911992,regular,28.897175,28.7041125,high,5,52.5
80,32,37,0,75,46.9,3.15,3.413,1,16.6,68,76,411,80.6,29.05,28.6875,0.525,0.275,0.71,0.828,0.487,0.297,0,0,0,0,10.8,0.881,Philadelphia Flyers,19911992,regular,25.9126,25.2736875,low,11,37.5
80,39,32,0,87,54.4,4.288,3.85,0.7468,21.8,92,77,423,79.9,31.775,31.475,0.625,0.281,0.765,0.844,0.525,0.485,0,0,0,0,13.5,0.878,Pittsburgh Penguins,19911992,regular,27.485375,27.63505,high,9,43.5
80,36,32,0,84,52.5,3.375,3.438,0.9206,19,77,72,406,80.2,33.3,29.2375,0.683,0.205,0.724,0.789,0.434,0.462,0,0,0,0,10.1,0.882,Boston Bruins,19911992,regular,29.9367,25.787475,high,12,42
80,31,37,0,74,46.3,3.613,3.738,0.738,22.5,105,91,466,78.5,32.5,32.25,0.487,0.293,0.68,0.84,0.447,0.325,0,0,0,0,11.1,0.884,Buffalo Sabres,19911992,regular,28.8925,28.509,low,12,37
80,41,28,0,93,58.1,3.338,2.588,1.0547,19.5,74,60,379,81.2,30.5375,27.8375,0.618,0.28,0.722,0.778,0.563,0.448,0,0,0,0,10.9,0.907,Montréal Canadiens,19911992,regular,27.2089125,25.2486125,high,11,46.5
80,30,43,0,67,41.9,2.925,3.675,1.0069,17.5,66,69,377,80.9,30.3125,31.125,0.561,0.179,0.792,0.87,0.514,0.275,0,0,0,0,9.6,0.882,Toronto Maple Leafs,19911992,regular,27.4025,27.45225,low,7,33.5
80,45,27,0,98,61.3,4.125,3.438,1.1429,22.3,92,60,412,83.7,31.0125,28.3875,0.659,0.462,0.793,0.829,0.7,0.269,0,0,0,0,13.3,0.879,Washington Capitals,19911992,regular,26.8878375,24.9526125,high,8,49
80,36,29,0,87,54.4,3.213,2.95,0.9645,17.3,81,76,467,84.2,33.075,25.35,0.56,0.267,0.697,0.778,0.5,0.25,0,0,0,0,9.7,0.884,Chicago Blackhawks,19911992,regular,29.866725,22.4094,low,15,43.5
80,43,25,0,98,61.3,4,3.2,0.9197,18.6,72,78,386,81.4,30.975,27.975,0.674,0.353,0.73,0.946,0.596,0.452,0,0,0,0,12.9,0.886,Detroit Red Wings,19911992,regular,26.979225,24.78585,high,12,49
80,36,33,0,83,51.9,3.488,3.325,1.1969,19.2,69,64,359,83.5,29.7,33.8375,0.677,0.306,0.773,0.886,0.577,0.373,0,0,0,0,11.7,0.902,St. Louis Blues,19911992,regular,26.2251,30.521425,high,11,41.5
80,31,37,0,74,46.3,3.7,3.813,1.1898,21,87,107,414,78.1,30.9,30.875,0.576,0.255,0.667,0.778,0.342,0.41,0,0,0,0,12,0.877,Calgary Flames,19911992,regular,27.192,27.077375,low,12,37
80,36,34,0,82,51.3,3.688,3.713,0.9645,18.6,68,93,366,78,27.7125,31.0625,0.643,0.237,0.719,0.75,0.56,0.392,0,0,0,0,13.3,0.88,Edmonton Oilers,19911992,regular,24.0267375,27.335,high,10,41
80,42,26,0,96,60,3.563,3.125,0.9874,19.4,85,76,439,80.1,33.3625,28.7375,0.75,0.341,0.667,0.813,0.556,0.417,0,0,0,0,10.7,0.891,Vancouver Canucks,19911992,regular,29.7927125,25.6051125,high,12,48
80,35,31,0,84,52.5,3.588,3.7,1.1852,19.2,79,76,411,81.8,30.2375,33.2875,0.514,0.372,0.553,0.757,0.5,0.413,0,0,0,0,11.9,0.889,Los Angeles Kings,19911992,regular,26.6392375,29.5925875,low,14,42
80,17,58,0,39,24.4,2.738,4.488,0.8302,17.1,64,89,374,78.1,29.25,36.25,0.379,0.118,0.389,0.625,0.368,0.164,0,0,0,0,9.4,0.876,San Jose Sharks,19911992,regular,26.5005,31.755,low,5,19.5
84,40,37,0,87,51.8,3.667,3.56,1.2314,19.2,77,79,400,81.4,33.0238,29.8095,0.641,0.333,0.769,0.838,0.51,0.452,0,0,0,0,11.1,0.881,New Jersey Devils,19921993,regular,29.3581582,26.2621695,high,7,43.5
84,40,37,0,87,51.8,3.988,3.536,1.1786,21.6,90,77,416,79.5,31.0238,29.4167,0.596,0.324,0.684,0.8,0.457,0.528,0,0,0,0,12.9,0.88,New York Islanders,19921993,regular,27.0217298,25.886696,low,7,43.5
84,34,39,0,79,47,3.619,3.667,0.7616,18.3,77,84,420,81.2,33.2619,33.6786,0.625,0.205,0.64,0.774,0.452,0.366,0,0,0,0,10.9,0.891,New York Rangers,19921993,regular,29.6363529,30.0076326,high,11,39.5
84,36,37,0,83,49.4,3.798,3.798,0.7468,18.1,72,95,399,77.4,29.7619,31.7976,0.585,0.279,0.846,0.857,0.485,0.383,0,0,0,0,12.8,0.881,Philadelphia Flyers,19921993,regular,25.9523768,28.0136856,low,11,41.5
84,56,21,0,119,70.8,4.369,3.19,0.9286,23.9,105,72,440,83.2,32.4405,30.7262,0.698,0.571,0.809,0.909,0.667,0.647,0,0,0,0,13.5,0.896,Pittsburgh Penguins,19921993,regular,28.0610325,27.5306752,high,7,59.5
84,51,26,0,109,64.9,3.952,3.19,0.9206,20.9,91,70,435,83,34.4405,26.1071,0.82,0.294,0.85,0.863,0.652,0.429,0,0,0,0,11.5,0.878,Boston Bruins,19921993,regular,30.4798425,22.9220338,high,7,54.5
84,38,36,0,86,51.2,3.988,3.536,0.738,20.3,95,72,467,83.5,31.7976,31.881,0.628,0.268,0.677,0.824,0.528,0.357,0,0,0,0,12.5,0.889,Buffalo Sabres,19921993,regular,27.8229,28.342209,high,10,43
84,48,30,0,102,60.7,3.881,3.333,1.0547,18.4,79,77,430,82,31.7738,30.0119,0.714,0.429,0.774,0.971,0.745,0.371,0,0,0,0,12.2,0.889,Montréal Canadiens,19921993,regular,27.8973964,26.6805791,high,6,51
84,10,70,0,24,14.3,2.405,4.702,1,14.7,66,115,448,75,27.1548,31.8333,0.185,0.088,0.231,0.667,0.12,0.113,0,0,0,0,8.9,0.852,Ottawa Senators,19921993,regular,24.7380228,27.1219716,low,4,12
84,44,29,0,99,58.9,3.429,2.869,1.1429,21,98,69,466,82.4,30.369,29.0476,0.694,0.286,0.684,0.878,0.522,0.5,0,0,0,0,11.3,0.901,Toronto Maple Leafs,19921993,regular,26.937303,26.1718876,high,11,49.5
84,23,54,0,53,31.5,2.917,3.952,0.9874,17.4,74,101,424,74.4,30.2262,30.4048,0.455,0.157,0.545,0.667,0.231,0.317,0,0,0,0,9.6,0.87,Tampa Bay Lightning,19921993,regular,27.3244848,26.452176,low,7,26.5
84,43,34,0,93,55.4,3.869,3.405,1.1203,21.8,97,74,445,82.9,32.2024,28.4048,0.683,0.349,0.688,0.868,0.508,0.45,0,0,0,0,12,0.88,Washington Capitals,19921993,regular,28.338112,24.996224,high,7,46.5
84,47,25,0,106,63.1,3.321,2.738,0.9645,18.4,94,81,510,83.5,32.2262,27.3214,0.686,0.364,0.742,0.905,0.542,0.545,0,0,0,0,10.3,0.9,Chicago Blackhawks,19921993,regular,28.9069014,24.58926,high,12,53
84,47,28,0,103,61.3,4.393,3.333,0.9197,24.9,113,79,454,81.2,32.9167,28.869,0.756,0.333,0.805,0.949,0.667,0.394,0,0,0,0,13.3,0.885,Detroit Red Wings,19921993,regular,28.5387789,25.549065,high,9,51.5
84,37,36,0,85,50.6,3.357,3.31,1.0069,21.9,93,70,425,83.7,29.0357,33.8095,0.651,0.22,0.667,0.844,0.652,0.356,0,0,0,0,11.6,0.902,St. Louis Blues,19921993,regular,25.6675588,30.496169,high,11,42.5
84,43,30,0,97,57.7,3.833,3.357,1.1898,19,85,83,447,83.1,31.3929,29.4762,0.64,0.324,0.6,0.848,0.585,0.436,0,0,0,0,12.2,0.886,Calgary Flames,19921993,regular,27.5629662,26.1159132,high,11,48.5
84,26,50,0,60,35.7,2.881,4.012,0.9645,15.9,66,106,416,77.2,27.9405,33.7619,0.441,0.22,0.478,0.593,0.4,0.236,0,0,0,0,10.3,0.881,Edmonton Oilers,19921993,regular,25.0626285,29.7442339,low,8,30
84,46,29,0,101,60.1,4.119,3.31,1.3468,17.3,79,97,457,78.5,31.6905,29.4405,0.744,0.341,0.938,0.884,0.608,0.452,0,0,0,0,13,0.888,Vancouver Canucks,19921993,regular,27.570735,26.143164,high,9,50.5
84,39,35,0,88,52.4,4.024,4.048,1.1852,20.1,102,114,507,78.5,33.9881,34.381,0.689,0.205,0.8,0.806,0.432,0.477,0,0,0,0,11.8,0.882,Los Angeles Kings,19921993,regular,29.9775042,30.324042,high,10,44
84,11,71,0,24,14.3,2.595,4.929,1.1969,16.1,66,113,409,76.6,28.381,36.6667,0.25,0.071,0.5,0.583,0.25,0.094,0,0,0,0,9.1,0.866,San Jose Sharks,19921993,regular,25.798329,31.7533622,low,2,12
84,47,25,0,106,63.1,3.643,2.619,0.7616,18.3,61,71,333,81.1,31.631,29.0119,0.717,0.368,0.897,0.921,0.607,0.444,0,0,0,0,11.5,0.91,New Jersey Devils,19931994,regular,27.993435,26.400829,high,12,53
84,36,36,0,84,50,3.357,3.143,1,20.1,74,79,369,81.1,29.8929,30.4881,0.643,0.214,0.667,0.811,0.333,0.477,0,0,0,0,11.2,0.897,New York Islanders,19931994,regular,26.5448952,27.3478257,high,12,42
84,52,24,0,112,66.7,3.56,2.75,0.7468,23,96,67,417,84.6,34.1786,27.7143,0.691,0.483,0.784,0.909,0.639,0.591,0,0,0,0,10.4,0.901,New York Rangers,19931994,regular,30.6240256,24.9705843,high,8,56
84,35,39,0,80,47.6,3.5,3.738,0.8302,20.8,80,80,385,80.7,28.6786,31.7024,0.618,0.28,0.69,0.8,0.452,0.392,0,0,0,0,12.2,0.882,Philadelphia Flyers,19931994,regular,25.1798108,27.9615168,high,10,40
84,44,27,0,101,60.1,3.56,3.393,1.1969,18.8,76,72,404,82,32.5119,31.8571,0.69,0.357,0.677,0.865,0.548,0.5,0,0,0,0,10.9,0.893,Pittsburgh Penguins,19931994,regular,28.9681029,28.4483903,high,13,50.5
84,42,29,0,97,57.7,3.44,3,0.738,21.7,84,58,387,84.7,35.4762,25.1548,0.634,0.372,0.75,0.897,0.493,0.545,0,0,0,0,9.7,0.881,Boston Bruins,19931994,regular,32.0350086,22.1613788,high,13,48.5
84,43,32,0,95,56.5,3.357,2.595,1.1898,22.6,96,58,424,84.7,28.2024,29.3095,0.633,0.343,0.676,0.731,0.513,0.548,0,0,0,0,11.9,0.911,Buffalo Sabres,19931994,regular,24.8463144,26.7009545,high,9,47.5
84,41,29,0,96,57.1,3.369,2.952,1.1786,20.1,78,68,388,82.6,31.2024,30.1548,0.69,0.286,0.781,0.825,0.442,0.526,0,0,0,0,10.8,0.902,Montréal Canadiens,19931994,regular,27.8325408,27.1996296,high,14,48
84,14,61,0,37,22,2.393,4.726,0.9286,14.5,63,110,435,73.3,25.5833,33.0476,0.3,0.093,0.368,0.533,0.214,0.149,0,0,0,0,9.4,0.857,Ottawa Senators,19931994,regular,23.1784698,28.3217932,low,9,18.5
84,43,29,0,98,58.3,3.333,2.893,1.1203,19.2,88,74,459,81.9,30.119,30.4048,0.65,0.386,0.64,0.875,0.537,0.487,0,0,0,0,11.1,0.905,Toronto Maple Leafs,19931994,regular,26.775791,27.516344,high,12,49
84,33,34,0,83,49.4,2.774,2.774,0.578,15.9,65,69,409,82.6,27.2738,33.4286,0.556,0.1,0.618,0.857,0.182,0.467,0,0,0,0,10.2,0.917,Florida Panthers,19931994,regular,24.4918724,30.6540262,low,17,41.5
84,30,43,0,71,42.3,2.667,2.988,1.3468,14.7,57,58,388,82.7,29.7976,27.3333,0.595,0.17,0.64,0.759,0.392,0.313,0,0,0,0,8.9,0.891,Tampa Bay Lightning,19931994,regular,27.1456136,24.3539703,low,11,35.5
84,39,35,0,88,52.4,3.298,3.131,1.3333,18.1,70,74,386,81.6,31.0238,25.8571,0.63,0.263,0.758,0.844,0.542,0.286,0,0,0,0,10.6,0.879,Washington Capitals,19931994,regular,27.7352772,22.7283909,high,10,44
84,39,36,0,87,51.8,3.024,2.857,0.9197,17.5,67,71,383,83.4,30.2976,29.2619,0.633,0.229,0.676,0.789,0.478,0.457,0,0,0,0,10,0.902,Chicago Blackhawks,19931994,regular,27.26784,26.3942338,high,9,43.5
84,46,30,0,100,59.5,4.238,3.274,1.0889,20.8,85,73,408,80.9,35.5952,27.4167,0.706,0.303,0.707,0.907,0.619,0.368,0,0,0,0,11.9,0.881,Detroit Red Wings,19931994,regular,31.3593712,24.1541127,high,8,50
84,40,33,0,91,54.2,3.214,3.369,1.1429,20.5,86,73,420,81.2,30.5952,35.0714,0.667,0.286,0.64,0.793,0.519,0.481,0,0,0,0,10.5,0.904,St. Louis Blues,19931994,regular,27.382704,31.7045456,high,11,45.5
84,42,29,0,97,57.7,3.595,3.048,0.9645,21.2,87,90,410,80.7,31.4286,27.5119,0.644,0.333,0.786,0.889,0.577,0.387,0,0,0,0,11.4,0.889,Calgary Flames,19931994,regular,27.8457396,24.4580791,high,13,48.5
84,25,45,0,64,38.1,3.107,3.631,1.1852,18.4,74,78,402,80.5,30.3452,34.4167,0.39,0.209,0.519,0.833,0.208,0.352,0,0,0,0,10.2,0.895,Edmonton Oilers,19931994,regular,27.2499896,30.8029465,low,14,32
84,41,40,0,85,50.6,3.321,3.286,0.7738,18.8,83,84,441,81.7,31.25,27.2024,0.568,0.4,0.833,0.912,0.519,0.407,0,0,0,0,10.6,0.879,Vancouver Canucks,19931994,regular,27.9375,23.9109096,low,3,42.5
84,33,46,0,71,42.3,2.726,2.988,0.9206,14.4,54,67,376,82.7,28.5952,31.1429,0.571,0.265,0.714,0.75,0.29,0.447,0,0,0,0,9.5,0.904,Anaheim Ducks,19931994,regular,25.878656,28.1531816,low,5,35.5
84,42,29,0,97,57.7,3.405,3.155,0.9645,18.4,81,68,440,84.1,30.4524,30.8214,0.575,0.432,0.667,0.833,0.622,0.432,0,0,0,0,11.2,0.898,Dallas Stars,19931994,regular,27.0417312,27.6776172,low,13,48.5
84,27,45,0,66,39.3,3.5,3.833,1.2314,20.7,92,90,444,80.5,32.9643,36.2619,0.421,0.239,0.44,0.677,0.306,0.319,0,0,0,0,10.6,0.894,Los Angeles Kings,19931994,regular,29.4700842,32.4181386,low,12,33
84,33,35,0,82,48.8,3,3.155,0.9874,16,68,77,424,78.6,25.0119,28.4405,0.538,0.267,0.727,0.733,0.417,0.393,0,0,0,0,12,0.889,San Jose Sharks,19931994,regular,22.010472,25.2836045,low,16,41
82,37,33,0,86,52.4,2.622,2.463,1,14.9,55,49,368,84.6,32.1585,26.5,0.643,0.25,0.677,0.774,0.475,0.381,0,0,0,0,8.2,0.907,New Jersey Devils,19951996,regular,29.521503,24.0355,high,12,43
82,22,50,0,54,32.9,2.793,3.841,0.7468,18.8,70,90,372,78.3,28.1707,32.0366,0.413,0.083,0.387,0.643,0.44,0.196,0,0,0,0,9.9,0.88,New York Islanders,19951996,regular,25.3818007,28.192208,low,10,27
82,41,27,0,96,58.5,3.317,2.89,0.9286,19.8,85,89,429,82,32.5732,30.1585,0.744,0.231,0.852,0.944,0.465,0.529,0,0,0,0,10.2,0.904,New York Rangers,19951996,regular,29.2507336,27.263284,high,14,48
82,45,24,0,103,62.8,3.439,2.537,1.1969,19.7,82,62,417,85.8,30.8537,25.8902,0.654,0.367,0.758,0.868,0.593,0.417,0,0,0,0,11.1,0.902,Philadelphia Flyers,19951996,regular,27.4289393,23.3529604,high,13,51.5
82,49,29,0,102,62.2,4.415,3.463,1.0069,25.9,109,78,420,83.3,32.2561,34.6341,0.765,0.323,0.85,0.889,0.656,0.522,0,0,0,0,13.7,0.9,Pittsburgh Penguins,19951996,regular,27.8370143,31.17069,high,4,51
82,40,31,0,91,55.5,3.439,3.28,0.738,18.7,68,67,363,80.3,34.6098,26.878,0.61,0.366,0.692,0.735,0.477,0.571,0,0,0,0,9.9,0.878,Boston Bruins,19951996,regular,31.1834298,23.598884,low,11,45.5
82,33,42,0,73,44.5,3.012,3.195,1.1898,15.9,76,74,477,84,28.4512,35.5122,0.636,0.245,0.696,0.852,0.65,0.328,0,0,0,0,10.6,0.91,Buffalo Sabres,19951996,regular,25.4353728,32.316102,high,7,36.5
82,40,32,0,90,54.9,3.232,3.024,0.7616,19,77,68,405,82.2,28.8171,32.3902,0.674,0.25,0.727,0.816,0.567,0.469,0,0,0,0,11.2,0.907,Montréal Canadiens,19951996,regular,25.5895848,29.3779114,high,10,45
82,18,59,0,41,25,2.329,3.549,0.8302,12.3,53,83,430,77.9,26.878,30.5366,0.361,0.109,0.421,0.667,0.214,0.235,0,0,0,0,8.7,0.884,Ottawa Senators,19951996,regular,24.539614,26.9943544,low,5,20.5
82,34,36,0,80,48.8,3.012,3.073,1.1203,18.9,83,70,438,82.6,32.622,31.8415,0.683,0.146,0.714,0.775,0.415,0.405,0,0,0,0,9.2,0.903,Toronto Maple Leafs,19951996,regular,29.620776,28.7528745,high,12,40
82,41,31,0,92,56.1,3.098,2.854,1.0547,17.3,81,63,468,83,28.8293,27.8902,0.633,0.303,0.774,0.829,0.5,0.513,0,0,0,0,10.7,0.898,Florida Panthers,19951996,regular,25.7445649,25.0453996,high,10,46
82,38,32,0,88,53.7,2.902,3.024,1.3468,20.8,83,68,400,84.5,31.0488,29.6341,0.697,0.306,0.72,0.833,0.558,0.4,0,0,0,0,9.3,0.898,Tampa Bay Lightning,19951996,regular,28.1612616,26.6114218,high,12,44
82,39,32,0,89,54.3,2.854,2.488,1.3333,15.6,63,67,403,82.6,30.122,24.9024,0.743,0.277,0.762,0.806,0.509,0.409,0,0,0,0,9.5,0.9,Washington Capitals,19951996,regular,27.26041,22.41216,high,11,44.5
82,40,28,0,94,57.3,3.329,2.683,0.9197,17.7,63,65,356,85.5,27.3171,28.4634,0.707,0.268,0.806,0.805,0.538,0.474,0,0,0,0,12.2,0.906,Chicago Blackhawks,19951996,regular,23.9844138,25.7878404,high,14,47
82,62,13,0,131,79.9,3.963,2.207,1.1852,21.3,97,44,455,88.3,32.2927,24.1707,0.804,0.654,0.837,0.944,0.769,0.692,0,0,0,0,12.3,0.909,Detroit Red Wings,19951996,regular,28.3206979,21.9711663,high,7,65.5
82,32,34,0,80,48.8,2.671,3.024,1.1429,16.5,74,82,448,83,31.0732,29.8049,0.535,0.231,0.731,0.75,0.415,0.314,0,0,0,0,8.6,0.899,St. Louis Blues,19951996,regular,28.4009048,26.7946051,low,16,40
82,34,37,0,79,48.2,2.939,2.927,0.9645,18.4,71,80,386,80.1,30.0732,27.0854,0.558,0.256,0.6,0.758,0.479,0.286,0,0,0,0,9.8,0.892,Calgary Flames,19951996,regular,27.1260264,24.1601768,low,11,39.5
82,47,25,0,104,63.4,3.976,2.927,0.9645,21.3,86,71,404,83.8,32.2439,28.9024,0.75,0.368,0.842,0.911,0.543,0.576,0,0,0,0,12.3,0.899,Colorado Avalanche,19951996,regular,28.2779003,25.9832576,high,10,52
82,30,44,0,68,41.5,2.927,3.707,0.578,15.9,72,80,452,80.8,29.9878,30.4024,0.537,0.195,0.625,0.667,0.4,0.341,0,0,0,0,9.8,0.878,Edmonton Oilers,19951996,regular,27.0489956,26.6933072,low,8,34
82,32,35,0,79,48.2,3.39,3.39,0.7738,16.8,69,78,411,81.3,30.1463,30.1585,0.543,0.277,0.692,0.742,0.351,0.425,0,0,0,0,11.2,0.888,Vancouver Canucks,19951996,regular,26.7699144,26.780748,low,15,39.5
82,35,39,0,78,47.6,2.854,3.012,0.9206,14.1,60,81,426,80.8,28.7073,32.1829,0.639,0.261,0.714,0.8,0.567,0.333,0,0,0,0,9.9,0.906,Anaheim Ducks,19951996,regular,25.8652773,29.1577074,high,8,39
82,26,42,0,66,40.2,2.768,3.415,1.0889,15.1,67,82,443,80.4,30.1463,30.8049,0.422,0.189,0.5,0.645,0.343,0.302,0,0,0,0,9.2,0.889,Dallas Stars,19951996,regular,27.3728404,27.3855561,low,14,33
82,24,40,0,66,40.2,3.122,3.683,1.1786,18,72,72,401,81.1,31.378,35.4268,0.444,0.174,0.476,0.739,0.458,0.222,0,0,0,0,9.9,0.896,Los Angeles Kings,19951996,regular,28.271578,31.7424128,low,18,33
82,20,55,0,47,28.7,3.073,4.354,0.9874,16.1,62,93,385,76.6,26.1341,33.122,0.519,0.109,0.667,0.8,0.353,0.19,0,0,0,0,11.8,0.869,San Jose Sharks,19951996,regular,23.0502762,28.783018,low,7,23.5
82,45,23,0,104,63.4,2.817,2.22,1,13.9,40,28,288,88.1,31.622,26.3415,0.678,0.217,0.714,0.767,0.474,0.7,0,0,0,0,8.9,0.916,New Jersey Devils,19961997,regular,28.807642,24.128814,high,14,52
