gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,id,name,year_range,name_year,failed_playoff_flag
82,35,40,7,77,47,2.463,2.902,15.7,39,249,81.7,26.8171,28.5976,0.697,0.245,0.75,0.786,0.324,0.535,4872,2253,2619,46.2,9.2,0.899,20,Calgary Flames,20132014,Calgary Flames2014,1
82,52,22,8,112,68.3,2.988,2.634,19.8,50,252,80.7,29.5122,32.6585,0.822,0.405,0.818,0.921,0.5,0.761,4907,2428,2479,49.5,10.1,0.919,21,Colorado Avalanche,20132014,Colorado Avalanche2014,0
82,29,44,9,67,40.9,2.427,3.256,17,46,271,82.1,26.9268,32.878,0.486,0.255,0.714,0.789,0.417,0.321,4886,2395,2491,49,9,0.901,22,Edmonton Oilers,20132014,Edmonton Oilers2014,1
82,36,35,11,83,50.6,2.329,2.634,15.2,39,257,83.2,30.8171,28.378,0.553,0.341,0.652,0.75,0.4,0.472,4933,2534,2399,51.4,7.6,0.907,23,Vancouver Canucks,20132014,Vancouver Canucks2014,1
82,54,20,8,116,70.7,3.207,2.476,16,44,275,82.2,31.3293,28.6951,0.738,0.575,0.813,0.93,0.633,0.759,5266,2591,2675,49.2,10.2,0.914,24,Anaheim Ducks,20132014,Anaheim Ducks2014,0
82,40,31,11,91,55.5,2.817,2.72,15.9,46,290,81.4,31.6707,30.3902,0.651,0.308,0.767,0.879,0.5,0.452,5127,2568,2559,50.1,8.9,0.911,25,Dallas Stars,20132014,Dallas Stars2014,0
82,46,28,8,100,61,2.415,2.049,15.1,43,284,83.1,31.6463,26.2073,0.692,0.333,0.767,0.9,0.528,0.68,4870,2569,2301,52.8,7.6,0.922,26,Los Angeles Kings,20132014,Los Angeles Kings2014,0
82,51,22,9,111,67.7,2.915,2.354,17.2,50,291,84.9,34.7683,27.8171,0.766,0.429,0.75,0.902,0.636,0.609,5204,2747,2457,52.8,8.4,0.915,28,San Jose Sharks,20132014,San Jose Sharks2014,0
82,43,32,7,93,56.7,2.756,2.61,19.3,54,280,82.1,29.6463,30.7805,0.68,0.281,0.733,0.829,0.529,0.522,4824,2487,2337,51.5,9.3,0.915,29,Columbus Blue Jackets,20132014,Columbus Blue Jackets2014,0
82,43,27,12,98,59.8,2.427,2.415,17.9,45,252,78.8,26.5854,27.7195,0.738,0.3,0.769,0.844,0.417,0.541,4703,2393,2310,50.9,9.1,0.913,30,Minnesota Wild,20132014,Minnesota Wild2014,0
82,37,35,10,84,51.2,2.671,2.817,15.4,40,259,83.2,30.6829,30.1463,0.6,0.34,0.75,0.76,0.426,0.471,4882,2289,2593,46.9,8.7,0.907,52,Winnipeg Jets,20132014,Winnipeg Jets2014,1
82,32,36,14,78,47.6,2.146,2.549,19.3,41,212,80.6,24.4878,30.7073,0.533,0.216,0.593,0.781,0.235,0.438,4659,2203,2456,47.3,8.8,0.917,1,New Jersey Devils,20142015,New Jersey Devils2015,1
82,47,28,7,101,61.6,2.988,2.732,18.7,50,267,78,33.7927,28.3049,0.592,0.545,0.667,0.781,0.607,0.476,4880,2402,2478,49.2,8.8,0.903,2,New York Islanders,20142015,New York Islanders2015,0
82,53,22,7,113,68.9,3.024,2.28,16.8,39,232,84.3,31.4878,29.4878,0.82,0.375,0.853,0.973,0.625,0.656,4917,2298,2619,46.7,9.6,0.923,3,New York Rangers,20142015,New York Rangers2015,0
82,33,31,18,84,51.2,2.585,2.72,23.4,60,256,77.1,29.4268,30.2561,0.688,0.22,0.731,0.864,0.475,0.341,5027,2571,2456,51.1,8.8,0.91,4,Philadelphia Flyers,20142015,Philadelphia Flyers2015,1
82,43,27,12,98,59.8,2.646,2.488,19.3,49,254,84.8,31.6341,29.2805,0.673,0.303,0.735,0.882,0.587,0.485,4883,2396,2487,49.1,8.4,0.915,5,Pittsburgh Penguins,20142015,Pittsburgh Penguins2015,0
82,41,27,14,96,58.5,2.549,2.451,17.8,38,213,82,31.0488,29.8659,0.674,0.308,0.742,0.871,0.512,0.471,5009,2686,2323,53.6,8.2,0.918,6,Boston Bruins,20142015,Boston Bruins2015,1
82,23,51,8,54,32.9,1.866,3.28,13.4,30,224,75.1,24.1951,35.6098,0.528,0.087,0.563,0.647,0.5,0.246,4884,2195,2689,44.9,7.7,0.908,7,Buffalo Sabres,20142015,Buffalo Sabres2015,1
82,50,22,10,110,67.1,2.61,2.244,16.5,40,243,83.7,28.4634,30.122,0.821,0.419,0.714,0.865,0.611,0.585,5174,2695,2479,52.1,9.2,0.926,8,Montreal Canadiens,20142015,Montreal Canadiens2015,0
82,43,26,13,99,60.4,2.829,2.537,16.8,47,280,82.9,30.9634,32.1341,0.587,0.444,0.696,0.821,0.533,0.522,5020,2421,2599,48.2,9.1,0.921,9,Ottawa Senators,20142015,Ottawa Senators2015,0
82,30,44,8,68,41.5,2.512,3.134,15.9,45,283,80.5,29.2317,33.5122,0.677,0.176,0.762,0.826,0.375,0.382,5194,2547,2647,49,8.6,0.906,10,Toronto Maple Leafs,20142015,Toronto Maple Leafs2015,1
82,30,41,11,71,43.3,2.232,2.671,18.8,45,240,84.7,30.7805,27.2683,0.611,0.174,0.708,0.759,0.423,0.25,4913,2602,2311,53,7.3,0.902,12,Carolina Hurricanes,20142015,Carolina Hurricanes2015,1
82,38,29,15,91,55.5,2.415,2.598,16.3,40,246,80,30.6829,29.561,0.697,0.306,0.789,0.75,0.386,0.541,5155,2505,2650,48.6,7.9,0.912,13,Florida Panthers,20142015,Florida Panthers2015,1
82,50,24,8,108,65.9,3.159,2.512,18.8,53,282,83.7,29.6098,27.8902,0.761,0.417,0.833,0.943,0.622,0.606,4772,2372,2400,49.7,10.7,0.91,14,Tampa Bay Lightning,20142015,Tampa Bay Lightning2015,0
82,45,26,11,101,61.6,2.89,2.427,25.3,60,237,81.2,29.5,28.878,0.86,0.205,0.867,0.875,0.526,0.486,4921,2522,2399,51.2,9.8,0.916,15,Washington Capitals,20142015,Washington Capitals2015,0
82,48,28,6,102,62.2,2.683,2.268,17.6,46,261,83.4,33.8659,30.2073,0.761,0.361,0.897,1,0.596,0.586,4905,2553,2352,52,7.9,0.925,16,Chicago Blackhawks,20142015,Chicago Blackhawks2015,0
82,43,25,14,100,61,2.817,2.573,23.8,70,294,80.9,29.622,28.3171,0.595,0.45,0.882,0.839,0.523,0.528,5015,2581,2434,51.5,9.5,0.909,17,Detroit Red Wings,20142015,Detroit Red Wings2015,0
82,47,25,10,104,63.4,2.756,2.463,16.2,42,259,80.8,31.878,28.2561,0.711,0.455,0.741,0.771,0.63,0.529,5239,2562,2677,48.9,8.6,0.913,18,Nashville Predators,20142015,Nashville Predators2015,0
82,51,24,7,109,66.5,2.915,2.402,22.3,56,251,83.7,30.9146,27.2317,0.783,0.417,0.808,0.842,0.66,0.556,5123,2737,2386,53.4,9.4,0.912,19,St. Louis Blues,20142015,St. Louis Blues2015,0
82,45,30,7,97,59.1,2.89,2.598,18.8,48,255,80.7,27.4634,29.1585,0.694,0.435,0.889,0.923,0.455,0.591,5123,2431,2692,47.5,10.5,0.911,20,Calgary Flames,20142015,Calgary Flames2015,0
82,39,31,12,90,54.9,2.549,2.72,15,37,247,84.7,27.878,33.1585,0.676,0.311,0.696,0.852,0.6,0.418,5039,2561,2478,50.8,9.1,0.918,21,Colorado Avalanche,20142015,Colorado Avalanche2015,1
82,24,44,14,62,37.8,2.354,3.366,17.7,41,232,76.7,28.4268,30.0488,0.471,0.167,0.435,0.63,0.333,0.273,4957,2390,2567,48.2,8.3,0.888,22,Edmonton Oilers,20142015,Edmonton Oilers2015,1
82,48,29,5,101,61.6,2.878,2.683,19.3,46,238,85.7,29.9146,29.8293,0.771,0.447,0.773,0.882,0.65,0.524,4993,2330,2663,46.7,9.6,0.91,23,Vancouver Canucks,20142015,Vancouver Canucks2015,0
82,51,24,7,109,66.5,2.78,2.695,15.7,37,235,81,29.9756,28.8659,0.766,0.429,0.813,0.938,0.59,0.643,5135,2652,2483,51.6,9.3,0.907,24,Anaheim Ducks,20142015,Anaheim Ducks2015,0
82,41,31,10,92,56.1,3.134,3.134,19,55,290,80.7,31.1951,29.9268,0.644,0.324,0.75,0.763,0.357,0.611,5418,2804,2614,51.8,10,0.895,25,Dallas Stars,20142015,Dallas Stars2015,1
82,40,27,15,95,57.9,2.659,2.402,19,47,247,80.9,30.9268,27,0.659,0.317,0.724,0.771,0.545,0.435,4929,2530,2399,51.3,8.6,0.911,26,Los Angeles Kings,20142015,Los Angeles Kings2015,1
82,40,33,9,89,54.3,2.732,2.756,21.6,55,254,78.5,31.5976,29.7073,0.707,0.268,0.786,0.8,0.5,0.5,5196,2698,2498,51.9,8.6,0.907,28,San Jose Sharks,20142015,San Jose Sharks2015,1
82,42,35,5,89,54.3,2.768,3.024,21.7,53,244,80.2,28.8537,33.439,0.73,0.333,0.815,0.833,0.417,0.558,5068,2498,2570,49.3,9.6,0.91,29,Columbus Blue Jackets,20142015,Columbus Blue Jackets2015,1
82,46,28,8,100,61,2.768,2.415,15.8,39,246,86.3,30.7561,27.622,0.778,0.297,0.844,0.875,0.519,0.667,4995,2491,2504,49.9,9,0.913,30,Minnesota Wild,20142015,Minnesota Wild2015,0
82,43,26,13,99,60.4,2.72,2.488,17.8,48,269,81.8,29.7439,28.6585,0.653,0.333,0.676,0.789,0.543,0.5,5065,2476,2589,48.9,9.1,0.913,52,Winnipeg Jets,20142015,Winnipeg Jets2015,0
82,24,50,8,56,34.1,2.012,3.256,20,46,230,76.7,29.1829,33.1951,0.424,0.204,0.522,0.824,0.385,0.259,5142,2666,2476,51.9,6.9,0.902,53,Arizona Coyotes,20142015,Arizona Coyotes2015,1
82,38,36,8,84,51.2,2.22,2.463,19.9,51,256,83,24.4268,28.6463,0.771,0.234,0.826,0.958,0.4,0.5,4701,2183,2518,46.4,9.1,0.914,1,New Jersey Devils,20152016,New Jersey Devils2016,1
82,45,27,10,100,61,2.768,2.573,18.3,42,229,84.5,29.4146,30.4268,0.707,0.39,0.846,0.879,0.588,0.476,4654,2331,2323,50.1,9.4,0.915,2,New York Islanders,20152016,New York Islanders2016,0
82,46,27,9,101,61.6,2.841,2.622,18.6,42,226,78.2,28.4878,30.4146,0.767,0.333,0.806,0.875,0.556,0.545,4703,2313,2390,49.2,10,0.914,3,New York Rangers,20152016,New York Rangers2016,0
82,41,27,14,96,58.5,2.573,2.561,18.9,53,280,80.5,30.9756,30.7195,0.658,0.364,0.765,0.903,0.66,0.294,4961,2530,2431,51,8.3,0.917,4,Philadelphia Flyers,20152016,Philadelphia Flyers2016,0
82,48,26,8,104,63.4,2.939,2.427,18.4,48,261,84.4,33.1951,29.7073,0.811,0.4,0.909,1,0.586,0.565,5169,2593,2576,50.2,8.9,0.918,5,Pittsburgh Penguins,20152016,Pittsburgh Penguins2016,0
82,42,31,9,93,56.7,2.878,2.78,20.5,48,234,82.2,31.9512,30.3659,0.681,0.286,0.771,0.848,0.478,0.515,5140,2592,2548,50.4,9,0.908,6,Boston Bruins,20152016,Boston Bruins2016,1
82,35,36,11,81,49.4,2.427,2.622,18.9,48,254,82.6,29.4878,30.622,0.6,0.298,0.696,0.815,0.343,0.5,4915,2427,2488,49.4,8.2,0.914,7,Buffalo Sabres,20152016,Buffalo Sabres2016,1
82,38,38,6,82,50,2.634,2.841,16.2,42,259,81.9,30.5366,29.3659,0.73,0.244,0.852,0.806,0.429,0.5,5207,2621,2586,50.3,8.6,0.903,8,Montreal Canadiens,20152016,Montreal Canadiens2016,1
82,38,35,9,85,51.8,2.805,2.939,15.8,38,240,75.8,28.3537,32.7805,0.774,0.275,0.81,0.8,0.238,0.55,4983,2519,2464,50.5,9.9,0.91,9,Ottawa Senators,20152016,Ottawa Senators2016,1
82,29,42,11,69,42.1,2.341,2.927,15.4,40,259,81.6,30.6707,30.5244,0.517,0.264,0.579,0.773,0.333,0.41,5173,2617,2556,50.6,7.6,0.904,10,Toronto Maple Leafs,20152016,Toronto Maple Leafs2016,1
82,35,31,16,86,52.4,2.39,2.695,16.8,40,238,84.3,29.8902,27.5732,0.619,0.225,0.64,0.828,0.314,0.621,4701,2523,2178,53.7,8,0.902,12,Carolina Hurricanes,20152016,Carolina Hurricanes2016,1
82,47,26,9,103,62.8,2.829,2.439,16.9,47,278,79.5,28.7561,29.5,0.75,0.324,0.839,0.786,0.561,0.59,5088,2548,2540,50.1,9.8,0.917,13,Florida Panthers,20152016,Florida Panthers2016,0
82,46,31,5,97,59.1,2.732,2.415,15.8,44,279,84,29.2927,28.8537,0.795,0.289,0.792,0.921,0.436,0.65,4793,2372,2421,49.5,9.3,0.916,14,Tampa Bay Lightning,20152016,Tampa Bay Lightning2016,0
82,56,18,8,120,73.2,3.024,2.329,21.9,55,251,85.2,30.6098,28.439,0.895,0.5,0.955,0.974,0.66,0.71,4777,2368,2409,49.6,9.9,0.918,15,Washington Capitals,20152016,Washington Capitals2016,0
82,47,26,9,103,62.8,2.854,2.524,22.6,57,252,80.3,30.4634,30.8049,0.774,0.207,0.875,0.902,0.5,0.622,4832,2380,2452,49.2,9.4,0.918,16,Chicago Blackhawks,20152016,Chicago Blackhawks2016,0
82,41,30,11,93,56.7,2.549,2.671,18.8,50,266,81.5,29.6585,29.7439,0.733,0.216,0.81,0.71,0.528,0.477,4784,2417,2367,50.5,8.6,0.91,17,Detroit Red Wings,20152016,Detroit Red Wings2016,0
82,41,27,14,96,58.5,2.732,2.598,19.7,51,259,81.2,30.5732,27.3415,0.644,0.324,0.697,0.839,0.417,0.581,4902,2387,2515,48.7,8.9,0.905,18,Nashville Predators,20152016,Nashville Predators2016,0
82,49,24,9,107,65.2,2.671,2.402,21.5,51,237,85.1,30.1707,29.7439,0.727,0.447,0.8,0.824,0.561,0.641,5031,2579,2452,51.3,8.9,0.919,19,St. Louis Blues,20152016,St. Louis Blues2016,0
82,35,40,7,77,47,2.793,3.134,17,46,270,75.5,29.2439,28.9878,0.587,0.222,0.692,0.839,0.514,0.364,4961,2411,2550,48.6,9.5,0.892,20,Calgary Flames,20152016,Calgary Flames2016,1
82,39,39,4,82,50,2.585,2.927,18.1,48,266,80.2,28.6341,32.3049,0.614,0.316,0.724,0.758,0.407,0.529,4782,2384,2398,49.9,9,0.909,21,Colorado Avalanche,20152016,Colorado Avalanche2016,1
82,31,43,8,70,42.7,2.427,2.951,18.1,43,237,81.1,29.0976,31.0732,0.622,0.178,0.773,0.857,0.321,0.423,4978,2429,2549,48.8,8.3,0.905,22,Edmonton Oilers,20152016,Edmonton Oilers2016,1
82,31,38,13,75,45.7,2.268,2.915,15.8,39,247,81.1,28.1829,32.5366,0.5,0.292,0.591,0.6,0.28,0.436,4892,2223,2669,45.4,8,0.91,23,Vancouver Canucks,20152016,Vancouver Canucks2016,1
82,46,25,11,103,62.8,2.622,2.293,23.1,56,242,87.2,30.2805,27.5366,0.667,0.387,0.697,0.857,0.56,0.567,4807,2497,2310,52,8.7,0.917,24,Anaheim Ducks,20152016,Anaheim Ducks2016,0
82,50,23,9,109,66.5,3.232,2.78,22.1,58,262,82.3,32,28.9146,0.756,0.463,0.828,0.943,0.58,0.7,5174,2597,2577,50.2,10.1,0.904,25,Dallas Stars,20152016,Dallas Stars2016,0
82,48,28,6,102,62.2,2.72,2.341,20,47,235,81.4,32.0122,27.4878,0.682,0.474,0.708,0.838,0.585,0.636,5017,2534,2483,50.5,8.5,0.915,26,Los Angeles Kings,20152016,Los Angeles Kings2016,0
82,46,30,6,98,59.8,2.89,2.524,22.6,62,275,80.5,30.378,27.378,0.814,0.282,0.862,0.933,0.538,0.654,4876,2472,2404,50.7,9.5,0.908,28,San Jose Sharks,20152016,San Jose Sharks2016,0
82,34,40,8,76,46.3,2.598,3.024,17.3,43,248,81,29.1098,31.0976,0.629,0.255,0.68,0.846,0.333,0.468,5043,2471,2572,49,8.9,0.903,29,Columbus Blue Jackets,20152016,Columbus Blue Jackets2016,1
82,38,33,11,87,53,2.598,2.488,18.5,48,259,77.9,28.9512,28.622,0.717,0.139,0.724,0.889,0.4,0.514,4933,2591,2342,52.5,9,0.913,30,Minnesota Wild,20152016,Minnesota Wild2016,0
82,35,39,8,78,47.6,2.585,2.878,14.8,38,257,78.4,29.5976,29.5488,0.629,0.277,0.708,0.885,0.524,0.333,4829,2257,2572,46.7,8.7,0.903,52,Winnipeg Jets,20152016,Winnipeg Jets2016,1
82,35,39,8,78,47.6,2.537,2.976,17.7,53,300,77.3,27.622,30.9634,0.548,0.3,0.538,0.808,0.355,0.46,5050,2762,2288,54.7,9.2,0.904,53,Arizona Coyotes,20152016,Arizona Coyotes2016,1
82,28,40,14,70,42.7,2.195,2.939,17.5,44,251,79.6,27.7927,31.3659,0.463,0.22,0.44,0.704,0.481,0.275,4920,2422,2498,49.2,7.9,0.906,1,New Jersey Devils,20162017,New Jersey Devils2017,1
82,41,29,12,94,57.3,2.915,2.902,15,35,234,81.9,30.2439,31.9024,0.614,0.368,0.724,0.857,0.559,0.452,4741,2261,2480,47.7,9.6,0.909,2,New York Islanders,20162017,New York Islanders2017,1
82,48,28,6,102,62.2,3.085,2.634,20.2,47,233,79.8,29.7317,30.061,0.667,0.486,0.741,0.871,0.463,0.7,4864,2353,2511,48.4,10.4,0.912,3,New York Rangers,20162017,New York Rangers2017,0
82,39,33,10,88,53.7,2.585,2.817,19.5,54,277,79.8,31.5244,28.4634,0.588,0.396,0.8,0.826,0.46,0.5,4857,2539,2318,52.3,8.2,0.901,4,Philadelphia Flyers,20162017,Philadelphia Flyers2017,1
82,50,21,11,111,67.7,3.39,2.793,23.1,60,260,79.8,33.4756,32.5732,0.638,0.571,0.778,0.949,0.705,0.529,5154,2452,2702,47.6,10.1,0.914,5,Pittsburgh Penguins,20162017,Pittsburgh Penguins2017,0
82,44,31,7,95,57.9,2.829,2.549,21.7,53,244,85.7,33.1829,26.7561,0.696,0.333,0.742,0.944,0.508,0.619,5045,2686,2359,53.2,8.5,0.905,6,Boston Bruins,20162017,Boston Bruins2017,0
82,33,37,12,78,47.6,2.427,2.817,24.5,57,233,77.6,30.378,34.3049,0.512,0.293,0.536,0.741,0.333,0.434,4929,2445,2484,49.6,8,0.918,7,Buffalo Sabres,20162017,Buffalo Sabres2017,1
82,47,26,9,103,62.8,2.72,2.415,19.6,45,229,81.1,29.9878,29.622,0.75,0.368,0.808,0.867,0.641,0.55,4999,2516,2483,50.3,9.1,0.918,8,Montreal Canadiens,20162017,Montreal Canadiens2017,0
82,44,28,10,98,59.8,2.512,2.561,17,43,253,79.7,30.0366,30.0854,0.763,0.341,0.75,0.879,0.425,0.649,5001,2549,2452,51,8.4,0.915,9,Ottawa Senators,20162017,Ottawa Senators2017,0
82,40,27,15,95,57.9,3.049,2.854,23.8,58,244,82.5,31.9146,32.5976,0.644,0.297,0.714,0.756,0.406,0.542,5061,2524,2537,49.9,9.6,0.912,10,Toronto Maple Leafs,20162017,Toronto Maple Leafs2017,0
82,36,31,15,87,53,2.585,2.805,17.8,41,231,84.2,30.4024,28.2927,0.529,0.375,0.593,0.714,0.38,0.5,4581,2431,2150,53.1,8.5,0.901,12,Carolina Hurricanes,20162017,Carolina Hurricanes2017,1
82,35,36,11,81,49.4,2.5,2.817,17,45,265,85.3,32.2439,31.6463,0.595,0.25,0.607,0.828,0.488,0.417,4974,2384,2590,47.9,7.8,0.911,13,Florida Panthers,20162017,Florida Panthers2017,1
82,42,30,10,94,57.3,2.805,2.732,22.8,62,272,81.4,29.9024,30.3902,0.667,0.408,0.826,0.871,0.457,0.55,4985,2376,2609,47.7,9.4,0.91,14,Tampa Bay Lightning,20162017,Tampa Bay Lightning2017,1
82,55,19,8,118,72,3.183,2.159,23.1,57,247,83.8,30.4268,27.8293,0.793,0.375,0.81,0.953,0.694,0.655,4785,2385,2400,49.8,10.5,0.922,15,Washington Capitals,20162017,Washington Capitals2017,0
82,50,23,9,109,66.5,2.927,2.585,18,42,233,77.7,30.5854,31.3902,0.74,0.406,0.788,0.857,0.553,0.659,4710,2236,2474,47.5,9.6,0.918,16,Chicago Blackhawks,20162017,Chicago Blackhawks2017,0
82,33,36,13,79,48.2,2.415,2.976,15.1,38,252,80.8,28.4756,30.5732,0.5,0.326,0.591,0.741,0.414,0.388,4858,2520,2338,51.9,8.5,0.903,17,Detroit Red Wings,20162017,Detroit Red Wings2017,1
82,41,29,12,94,57.3,2.902,2.683,18.9,49,259,80.9,31.1829,30.1463,0.676,0.356,0.682,0.784,0.489,0.471,5052,2599,2453,51.4,9.3,0.911,18,Nashville Predators,20162017,Nashville Predators2017,0
82,46,29,7,99,60.4,2.841,2.634,21.3,50,235,84.8,28.4146,28.378,0.689,0.405,0.769,0.879,0.7,0.378,4849,2438,2411,50.3,10,0.907,19,St. Louis Blues,20162017,St. Louis Blues2017,0
82,45,33,4,94,57.3,2.707,2.671,20.2,52,257,81.6,29.122,28.7073,0.711,0.409,0.821,0.971,0.564,0.513,4970,2432,2538,48.9,9.3,0.907,20,Calgary Flames,20162017,Calgary Flames2017,0
82,22,56,4,48,29.3,2.012,3.366,12.6,30,239,76.6,28.0854,31.7439,0.5,0.172,0.5,0.579,0.31,0.22,4907,2631,2276,53.6,7.2,0.894,21,Colorado Avalanche,20162017,Colorado Avalanche2017,1
82,47,26,9,103,62.8,2.963,2.524,22.9,56,245,80.7,31.061,29.4634,0.756,0.39,0.75,0.906,0.489,0.676,4894,2302,2592,47,9.5,0.914,22,Edmonton Oilers,20162017,Edmonton Oilers2017,0
82,30,43,9,69,42.1,2.171,2.939,14.1,32,227,76.7,27.7195,31.7683,0.586,0.245,0.667,0.81,0.333,0.4,4960,2537,2423,51.1,7.8,0.907,23,Vancouver Canucks,20162017,Vancouver Canucks2017,1
82,46,23,13,105,64,2.683,2.402,18.7,47,251,84.7,29.5732,29.622,0.733,0.351,0.719,0.892,0.564,0.6,4913,2687,2226,54.7,9.1,0.919,24,Anaheim Ducks,20162017,Anaheim Ducks2017,0
82,34,37,11,79,48.2,2.707,3.171,17.9,46,257,73.9,30.5488,29.7439,0.676,0.2,0.714,0.786,0.333,0.5,5111,2551,2560,49.9,8.9,0.893,25,Dallas Stars,20162017,Dallas Stars2017,1
82,39,35,8,86,52.4,2.427,2.451,19.1,46,241,84.5,31.1341,25.8537,0.677,0.353,0.765,0.864,0.5,0.421,4948,2512,2436,50.8,7.8,0.905,26,Los Angeles Kings,20162017,Los Angeles Kings2017,1
82,46,29,7,99,60.4,2.671,2.439,16.7,41,246,80.7,29.9146,27.6707,0.745,0.314,0.867,0.868,0.524,0.579,4776,2299,2477,48.1,8.9,0.912,28,San Jose Sharks,20162017,San Jose Sharks2017,0
82,50,24,8,108,65.9,3.012,2.354,19.9,42,211,82.5,30.9756,30.3537,0.7,0.469,0.757,0.892,0.581,0.629,4939,2402,2537,48.6,9.7,0.922,29,Columbus Blue Jackets,20162017,Columbus Blue Jackets2017,0
82,49,25,8,106,64.6,3.207,2.512,21,47,224,83,30.8171,30.061,0.729,0.412,0.818,0.846,0.634,0.579,4909,2550,2359,52,10.4,0.916,30,Minnesota Wild,20162017,Minnesota Wild2017,0
82,40,35,7,87,53,3,3.11,18.2,48,264,77.5,29.8537,31.0488,0.625,0.357,0.654,0.852,0.474,0.488,4873,2364,2509,48.5,10,0.9,52,Winnipeg Jets,20162017,Winnipeg Jets2017,1
82,30,42,10,70,42.7,2.329,3.146,16.2,38,235,77.3,27.8171,34.1098,0.525,0.214,0.727,0.826,0.353,0.375,5025,2412,2613,48,8.4,0.908,53,Arizona Coyotes,20162017,Arizona Coyotes2017,1
82,44,29,9,97,59.1,2.963,2.927,21.4,54,252,81.8,31.6951,31.9024,0.692,0.395,0.739,0.941,0.457,0.6,5046,2371,2675,47,9.3,0.908,1,New Jersey Devils,20172018,New Jersey Devils2018,0
82,35,37,10,80,48.8,3.183,3.573,23.2,58,250,73.2,31.3659,35.5854,0.605,0.273,0.708,0.862,0.345,0.481,4919,2404,2515,48.9,10.1,0.9,2,New York Islanders,20172018,New York Islanders2018,1
82,34,39,9,77,47,2.78,3.207,21.2,51,241,81.4,30.9512,35.3415,0.667,0.217,0.625,0.957,0.4,0.42,4838,2384,2454,49.3,9,0.909,3,New York Rangers,20172018,New York Rangers2018,1
82,42,26,14,98,59.8,3.037,2.878,20.7,54,261,75.8,32.0854,29.8537,0.657,0.404,0.667,0.829,0.5,0.5,4812,2563,2249,53.3,9.5,0.904,4,Philadelphia Flyers,20172018,Philadelphia Flyers2018,0
82,47,29,6,100,61,3.293,3.024,26.1,68,260,80,34.4268,31.1341,0.702,0.4,0.821,0.923,0.64,0.483,5118,2572,2546,50.2,9.6,0.903,5,Pittsburgh Penguins,20172018,Pittsburgh Penguins2018,0
82,50,20,12,112,68.3,3.256,2.573,23.6,61,259,83.7,32.9634,29.2561,0.784,0.467,0.857,0.892,0.68,0.577,5078,2577,2501,50.8,9.9,0.912,6,Boston Bruins,20172018,Boston Bruins2018,0
82,25,45,12,62,37.8,2.415,3.39,19.1,49,257,77.9,31.1829,32.6951,0.541,0.111,0.55,0.727,0.278,0.316,4927,2539,2388,51.5,7.7,0.896,7,Buffalo Sabres,20172018,Buffalo Sabres2018,1
82,29,40,13,71,43.3,2.524,3.146,21.2,52,245,74.1,32.7683,32.3171,0.447,0.273,0.714,0.778,0.378,0.341,5037,2395,2642,47.5,7.7,0.903,8,Montreal Canadiens,20172018,Montreal Canadiens2018,1
82,28,43,11,67,40.9,2.671,3.463,16.6,41,247,76.2,30.6707,33.0732,0.533,0.231,0.727,0.727,0.412,0.283,4969,2499,2470,50.3,8.7,0.895,9,Ottawa Senators,20172018,Ottawa Senators2018,1
82,49,26,7,105,64,3.293,2.805,25,56,224,81.4,32.1951,33.8537,0.78,0.313,0.838,0.861,0.5,0.652,5187,2688,2499,51.8,10.2,0.917,10,Toronto Maple Leafs,20172018,Toronto Maple Leafs2018,0
82,36,35,11,83,50.6,2.744,3.085,18.4,44,239,77.5,33.9024,28.8659,0.63,0.194,0.667,0.778,0.526,0.261,4798,2594,2204,54.1,8.1,0.893,12,Carolina Hurricanes,20172018,Carolina Hurricanes2018,1
82,44,30,8,96,58.5,2.988,2.963,18.9,47,249,80.2,34.4146,34.6098,0.717,0.306,0.871,0.935,0.444,0.605,5236,2657,2579,50.7,8.7,0.914,13,Florida Panthers,20172018,Florida Panthers2018,1
82,54,23,5,113,68.9,3.537,2.854,23.9,66,276,76.1,32.6829,32.7195,0.837,0.462,0.821,0.923,0.683,0.625,5062,2441,2621,48.2,10.8,0.913,14,Tampa Bay Lightning,20172018,Tampa Bay Lightning2018,0
82,49,26,7,105,64,3.122,2.902,22.5,55,244,80.3,29.0122,31.8659,0.811,0.422,0.966,0.9,0.679,0.56,4894,2467,2427,50.4,10.8,0.909,15,Washington Capitals,20172018,Washington Capitals2018,0
82,33,39,10,76,46.3,2.78,3.098,16,43,269,79.2,34.061,32.8902,0.543,0.222,0.581,0.769,0.395,0.4,5019,2472,2547,49.2,8.2,0.906,16,Chicago Blackhawks,20172018,Chicago Blackhawks2018,1
82,30,39,13,73,44.5,2.585,3.098,17.5,41,234,77.5,30.3659,31.8659,0.524,0.2,0.68,0.793,0.344,0.356,5009,2447,2562,48.9,8.5,0.903,17,Detroit Red Wings,20172018,Detroit Red Wings2018,1
